"date","federal_state","company","arrivals","nights"
"1994-09","W96-9",70,5744,14013
"1994-09","W96-9",81,9753,28433
"1994-09","W96-9",60,64,231
"1994-10","W96-9",1,182885,457826
"1994-10","W96-9",2,56337,151966
"1994-10","W96-9",3,22923,62681
"1994-10","W96-9",70,1767,4481
"1994-10","W96-9",81,10356,29936
"1994-10","W96-9",60,40,156
"1994-11","W96-9",1,121218,273322
"1994-11","W96-9",2,34739,85620
"1994-11","W96-9",3,14619,40489
"1994-11","W96-9",70,333,1083
"1994-11","W96-9",81,4450,13413
"1994-11","W96-9",60,16,40
"1994-12","W96-9",1,123356,306041
"1994-12","W96-9",2,38475,97205
"1994-12","W96-9",3,15617,40023
"1994-12","W96-9",70,379,1030
"1994-12","W96-9",81,4865,13815
"1994-12","W96-9",60,15,48
"1995-01","W96-9",1,82748,200100
"1995-01","W96-9",2,24759,66736
"1995-01","W96-9",3,11567,30101
"1995-01","W96-9",70,289,1313
"1995-01","W96-9",81,5820,15761
"1995-01","W96-9",60,17,128
"1995-02","W96-9",1,82917,190614
"1995-02","W96-9",2,24620,62403
"1995-02","W96-9",3,11855,30305
"1995-02","W96-9",81,5870,16933
"1995-02","W96-9",60,31,94
"1995-03","W96-9",1,138047,339056
"1995-03","W96-9",2,42363,112400
"1995-03","W96-9",3,16484,45069
"1995-03","W96-9",70,147,536
"1995-03","W96-9",81,6678,18343
"1995-03","W96-9",60,17,69
"1995-04","W96-9",1,150009,367910
"1995-04","W96-9",2,55479,148646
"1995-04","W96-9",3,26050,68662
"1995-04","W96-9",70,2328,6597
"1995-04","W96-9",81,11332,30181
"1995-04","W96-9",60,35,161
"1995-05","W96-9",1,180314,434158
"1995-05","W96-9",2,59602,159588
"1995-05","W96-9",3,27281,72530
"1995-05","W96-9",70,3657,9886
"1995-05","W96-9",81,10425,29342
"1995-05","W96-9",60,54,263
"1995-06","W96-9",1,165724,392992
"1995-06","W96-9",2,54358,142576
"1995-06","W96-9",3,23285,62670
"1995-06","W96-9",70,10129,27255
"1995-06","W96-9",81,11937,30467
"1995-06","W96-9",60,18,80
"1995-07","W96-9",1,151592,366034
"1995-07","W96-9",2,55817,148945
"1995-07","W96-9",3,34978,97611
"1995-07","W96-9",70,14993,36829
"1995-07","W96-9",81,14130,30935
"1995-07","W96-9",60,56,236
"1995-08","W96-9",1,175980,435021
"1995-08","W96-9",2,66315,172421
"1995-08","W96-9",3,39318,109619
"1995-08","W96-9",70,23808,62267
"1995-08","W96-9",81,7451,16255
"1995-08","W96-9",60,89,272
"1995-09","W96-9",1,185988,467198
"1995-09","W96-9",2,69168,183504
"1995-09","W96-9",3,34138,95865
"1995-09","W96-9",70,4767,11945
"1995-09","W96-9",81,10360,28729
"1995-09","W96-9",60,56,298
"1995-10","W96-9",1,168667,425905
"1995-10","W96-9",2,55065,148055
"1995-10","W96-9",3,21635,62073
"1995-10","W96-9",70,1972,5186
"1995-10","W96-9",81,10238,29992
"1995-10","W96-9",60,39,143
"1995-11","W96-9",1,130037,291819
"1995-11","W96-9",2,36621,89207
"1995-11","W96-9",3,13308,36470
"1995-11","W96-9",70,283,916
"1995-11","W96-9",81,5556,15383
"1995-11","W96-9",60,46,177
"1995-12","W96-9",1,131124,336788
"1995-12","W96-9",2,42251,107686
"1995-12","W96-9",3,14419,37727
"1995-12","W96-9",70,277,782
"1995-12","W96-9",81,7607,20183
"1995-12","W96-9",60,26,103
"1996-01","W96-9",1,82719,198851
"1996-01","W96-9",2,24587,65316
"1996-01","W96-9",3,10153,27355
"1996-01","W96-9",70,460,1461
"1996-01","W96-9",81,5626,15828
"1996-01","W96-9",60,20,58
"1996-02","W96-9",1,84992,194897
"1996-02","W96-9",2,24947,60282
"1996-02","W96-9",3,10122,25658
"1996-02","W96-9",81,5104,14728
"1996-02","W96-9",60,26,192
"1996-03","W96-9",1,134981,318622
"1996-03","W96-9",2,44816,114129
"1996-03","W96-9",3,15658,40703
"1996-03","W96-9",70,142,424
"1996-03","W96-9",81,10061,27011
"1996-03","W96-9",60,25,102
"1996-04","W96-9",1,150357,380735
"1996-04","W96-9",2,54295,147316
"1996-04","W96-9",3,22980,57841
"1996-04","W96-9",70,2575,8735
"1996-04","W96-9",81,12144,31471
"1996-04","W96-9",60,61,266
"1996-05","W96-9",1,188517,473091
"1996-05","W96-9",2,60000,165960
"1996-05","W96-9",3,26369,71117
"1996-05","W96-9",70,4017,11234
"1996-05","W96-9",81,11059,31683
"1996-05","W96-9",60,31,203
"1996-06","W96-9",1,179989,435532
"1996-06","W96-9",2,57974,149222
"1996-06","W96-9",3,24178,63816
"1996-06","W96-9",70,6711,17935
"1996-06","W96-9",81,12080,32128
"1996-06","W96-9",60,14,129
"1996-07","W96-9",1,177655,419181
"1996-07","W96-9",2,61589,161333
"1996-07","W96-9",3,35554,99112
"1996-07","W96-9",70,16429,39076
"1996-07","W96-9",81,14631,34446
"1996-07","W96-9",60,301,1155
"1996-08","W96-9",1,191148,484471
"1996-08","W96-9",2,72962,192974
"1996-08","W96-9",3,40759,110652
"1996-08","W96-9",70,23404,59575
"1996-08","W96-9",81,15659,34014
"1996-08","W96-9",60,160,623
"1996-09","W96-9",1,204115,485216
"1996-09","W96-9",2,70316,187455
"1996-09","W96-9",3,30573,88110
"1996-09","W96-9",70,5120,12207
"1996-09","W96-9",81,10514,31557
"1996-09","W96-9",60,208,704
"1996-10","W96-9",1,177658,427885
"1996-10","W96-9",2,54921,145245
"1996-10","W96-9",3,19519,49740
"1996-10","W96-9",70,1845,4690
"1996-10","W96-9",81,10132,29202
"1996-10","W96-9",60,167,950
"1996-11","W96-9",1,137699,323541
"1996-11","W96-9",2,41239,101270
"1996-11","W96-9",3,12452,29965
"1996-11","W96-9",70,371,961
"1996-11","W96-9",81,7493,20769
"1996-11","W96-9",60,72,335
"1996-12","W96-9",1,133298,338611
"1996-12","W96-9",2,39127,99509
"1996-12","W96-9",3,12411,31558
"1996-12","W96-9",70,288,778
"1996-12","W96-9",81,9349,18127
"1996-12","W96-9",60,138,636
"1997-01","W96-9",1,85365,206061
"1997-01","W96-9",2,24739,62971
"1997-01","W96-9",3,9099,21106
"1997-01","W96-9",70,753,1982
"1997-01","W96-9",81,6656,14305
"1997-01","W96-9",60,73,350
"1997-02","W96-9",1,90697,206699
"1997-02","W96-9",2,26188,64523
"1997-02","W96-9",3,9198,22533
"1997-02","W96-9",81,5885,15106
"1997-02","W96-9",60,46,293
"1997-03","W96-9",1,134501,351065
"1997-03","W96-9",2,41444,112399
"1997-03","W96-9",3,13875,36291
"1997-03","W96-9",70,623,1569
"1997-03","W96-9",81,10953,25805
"1997-03","W96-9",60,74,452
"1997-04","W96-9",1,160263,389545
"1997-04","W96-9",2,49244,130434
"1997-04","W96-9",3,16738,43701
"1997-04","W96-9",70,1317,3449
"1997-04","W96-9",81,13213,28463
"1997-04","W96-9",60,130,581
"1997-05","W96-9",1,193907,490536
"1997-05","W96-9",2,57373,158767
"1997-05","W96-9",3,24293,61276
"1997-05","W96-9",70,2942,7828
"1997-05","W96-9",81,7435,16094
"1997-05","W96-9",60,235,966
"1997-06","W96-9",1,187384,440872
"1997-06","W96-9",2,53033,132720
"1997-06","W96-9",3,20503,49952
"1997-06","W96-9",70,5383,13677
"1997-06","W96-9",81,14520,32323
"1997-06","W96-9",60,162,717
"1997-07","W96-9",1,173081,414897
"1997-07","W96-9",2,53766,134990
"1997-07","W96-9",3,27913,72649
"1997-07","W96-9",70,11475,28204
"1997-07","W96-9",81,18732,34454
"1997-07","W96-9",60,165,638
"1997-08","W96-9",1,199263,503676
"1997-08","W96-9",2,68525,178136
"1997-08","W96-9",3,35702,91424
"1997-08","W96-9",70,18400,46563
"1997-08","W96-9",81,19729,34071
"1997-08","W96-9",60,304,1236
"1997-09","W96-9",1,212528,518681
"1997-09","W96-9",2,67147,173298
"1997-09","W96-9",3,26837,75298
"1997-09","W96-9",70,4291,10742
"1997-09","W96-9",81,13570,29717
"1997-09","W96-9",60,212,860
"1997-10","W96-9",1,201856,474017
"1997-10","W96-9",2,57313,146202
"1997-10","W96-9",3,20128,51195
"1997-10","W96-9",70,2416,6636
"1997-10","W96-9",81,14088,31584
"1997-10","W96-9",60,195,1030
"1997-11","W96-9",1,139465,321753
"1997-11","W96-9",2,37624,94209
"1997-11","W96-9",3,10864,26911
"1997-11","W96-9",4,61,291
"1997-11","W96-9",70,214,913
"1997-11","W96-9",81,10985,23158
"1997-11","W96-9",60,39,306
"1997-12","W96-9",1,156545,375751
"1997-12","W96-9",2,44528,108882
"1997-12","W96-9",3,12208,29939
"1997-12","W96-9",4,118,543
"1997-12","W96-9",70,323,725
"1997-12","W96-9",81,10766,22613
"1997-12","W96-9",60,81,537
"1998-01","W96-9",1,97596,236203
"1998-01","W96-9",2,27299,69471
"1998-01","W96-9",3,8652,23455
"1998-01","W96-9",4,81,262
"1998-01","W96-9",81,8230,15291
"1998-01","W96-9",60,24,177
"1998-02","W96-9",1,103828,237968
"1998-02","W96-9",2,30074,72651
"1998-02","W96-9",3,9343,23230
"1998-02","W96-9",4,94,473
"1998-02","W96-9",81,8077,15053
"1998-02","W96-9",60,43,321
"1998-03","W96-9",1,147983,345168
"1998-03","W96-9",2,46627,110366
"1998-03","W96-9",3,12949,31549
"1998-03","W96-9",4,149,589
"1998-03","W96-9",70,201,574
"1998-03","W96-9",81,12922,27651
"1998-03","W96-9",60,64,520
"1998-04","W96-9",1,172610,426585
"1998-04","W96-9",2,57651,147416
"1998-04","W96-9",3,20183,51760
"1998-04","W96-9",4,182,735
"1998-04","W96-9",70,2339,6072
"1998-04","W96-9",81,16452,31299
"1998-04","W96-9",60,134,665
"1998-05","W96-9",1,198892,505686
"1998-05","W96-9",2,61863,161238
"1998-05","W96-9",3,23811,58827
"1998-05","W96-9",4,139,561
"1998-05","W96-9",70,3376,8743
"1998-05","W96-9",81,14663,32801
"1998-05","W96-9",60,241,1008
"1998-06","W96-9",1,193614,453848
"1998-06","W96-9",2,60526,146378
"1998-06","W96-9",3,23717,54510
"1998-06","W96-9",4,235,595
"1998-06","W96-9",70,6499,15710
"1998-06","W96-9",81,17417,36031
"1998-06","W96-9",60,118,571
"1998-07","W96-9",1,191866,464133
"1998-07","W96-9",2,68828,171438
"1998-07","W96-9",3,31061,76274
"1998-07","W96-9",4,126,531
"1998-07","W96-9",70,11623,27820
"1998-07","W96-9",81,18868,37923
"1998-07","W96-9",60,86,529
"1998-08","W96-9",1,208711,540664
"1998-08","W96-9",2,81690,211337
"1998-08","W96-9",3,38946,95065
"1998-08","W96-9",4,235,799
"1998-08","W96-9",70,18834,46666
"1998-08","W96-9",81,17808,37814
"1998-08","W96-9",60,88,637
"1998-09","W96-9",1,211941,519512
"1998-09","W96-9",2,74419,193950
"1998-09","W96-9",3,32694,83141
"1998-09","W96-9",4,148,633
"1998-09","W96-9",70,4349,10848
"1998-09","W96-9",81,13625,31201
"1998-09","W96-9",60,70,559
"1998-10","W96-9",1,192478,460533
"1998-10","W96-9",2,60328,153877
"1998-10","W96-9",3,20499,52100
"1998-10","W96-9",4,153,588
"1998-10","W96-9",70,1831,3996
"1998-10","W96-9",81,13925,31629
"1998-10","W96-9",60,50,529
"1998-11","W96-9",1,154811,350965
"1998-11","W96-9",2,45705,107891
"1998-11","W96-9",3,12594,33409
"1998-11","W96-9",4,109,335
"1998-11","W96-9",70,243,725
"1998-11","W96-9",81,9009,20913
"1998-11","W96-9",60,23,163
"1998-12","W96-9",1,156663,379938
"1998-12","W96-9",2,46692,113272
"1998-12","W96-9",3,13147,33041
"1998-12","W96-9",4,131,382
"1998-12","W96-9",70,434,1061
"1998-12","W96-9",81,9398,20195
"1998-12","W96-9",60,35,389
"1999-01","W96-9",1,98489,242479
"1999-01","W96-9",2,28898,76027
"1999-01","W96-9",3,8829,24983
"1999-01","W96-9",4,120,367
"1999-01","W96-9",70,664,2539
"1999-01","W96-9",81,6787,14234
"1999-01","W96-9",60,21,178
"1999-02","W96-9",1,100338,226660
"1999-02","W96-9",2,30468,72203
"1999-02","W96-9",3,8577,22872
"1999-02","W96-9",4,110,365
"1999-02","W96-9",81,6980,15524
"1999-02","W96-9",60,26,290
"1999-03","W96-9",1,149747,369678
"1999-03","W96-9",2,48049,125734
"1999-03","W96-9",3,13276,37647
"1999-03","W96-9",4,123,391
"1999-03","W96-9",70,287,698
"1999-03","W96-9",81,11536,28789
"1999-03","W96-9",60,54,248
"1999-04","W96-9",1,160299,377861
"1999-04","W96-9",2,50061,127504
"1999-04","W96-9",3,17470,43868
"1999-04","W96-9",4,166,396
"1999-04","W96-9",70,1513,4871
"1999-04","W96-9",81,13040,30113
"1999-04","W96-9",60,83,502
"1999-05","W96-9",1,202168,493420
"1999-05","W96-9",2,62170,162197
"1999-05","W96-9",3,21377,55676
"1999-05","W96-9",4,49,134
"1999-05","W96-9",70,3205,8658
"1999-05","W96-9",81,13987,34198
"1999-05","W96-9",60,154,1013
"1999-06","W96-9",1,197138,458784
"1999-06","W96-9",2,56392,139999
"1999-06","W96-9",3,20526,49978
"1999-06","W96-9",4,107,439
"1999-06","W96-9",70,4488,11239
"1999-06","W96-9",81,15402,35859
"1999-06","W96-9",60,281,729
"1999-07","W96-9",1,184427,435589
"1999-07","W96-9",2,61401,155646
"1999-07","W96-9",3,28771,73917
"1999-07","W96-9",4,85,202
"1999-07","W96-9",70,10542,24255
"1999-07","W96-9",81,20587,40531
"1999-07","W96-9",60,156,690
"1999-08","W96-9",1,221225,547679
"1999-08","W96-9",2,72981,185098
"1999-08","W96-9",3,36603,89688
"1999-08","W96-9",4,170,434
"1999-08","W96-9",70,18666,47005
"1999-08","W96-9",81,19088,38368
"1999-08","W96-9",60,149,609
"1999-09","W96-9",1,219855,516786
"1999-09","W96-9",2,74433,189440
"1999-09","W96-9",3,28961,74870
"1999-09","W96-9",4,24,51
"1999-09","W96-9",70,4370,10642
"1999-09","W96-9",81,13556,34207
"1999-09","W96-9",60,127,709
"1999-10","W96-9",1,205808,485762
"1999-10","W96-9",2,63042,159192
"1999-10","W96-9",3,17455,44520
"1999-10","W96-9",4,103,337
"1999-10","W96-9",70,1524,4116
"1999-10","W96-9",81,13365,32356
"1999-10","W96-9",60,188,875
"1999-11","W96-9",1,167615,364310
"1999-11","W96-9",2,46100,109016
"1999-11","W96-9",3,11176,28075
"1999-11","W96-9",4,122,430
"1999-11","W96-9",70,329,907
"1999-11","W96-9",81,8785,19013
"1999-11","W96-9",60,59,555
"1999-12","W96-9",1,160694,378589
"1999-12","W96-9",2,46222,110269
"1999-12","W96-9",3,11358,28117
"1999-12","W96-9",4,98,349
"1999-12","W96-9",70,304,848
"1999-12","W96-9",81,8714,17641
"1999-12","W96-9",60,57,321
"2000-01","W96-9",1,103638,250631
"2000-01","W96-9",2,29307,73362
"2000-01","W96-9",3,7931,21028
"2000-01","W96-9",4,137,387
"2000-01","W96-9",70,737,2567
"2000-01","W96-9",81,7345,14152
"2000-01","W96-9",60,42,468
"2000-02","W96-9",1,101767,226725
"2000-02","W96-9",2,30090,71300
"2000-02","W96-9",3,8597,22224
"2000-02","W96-9",4,111,273
"2000-02","W96-9",81,6075,13543
"2000-02","W96-9",60,42,248
"2000-03","W96-9",1,159411,378505
"2000-03","W96-9",2,47404,119589
"2000-03","W96-9",3,11587,30421
"2000-03","W96-9",4,150,434
"2000-03","W96-9",70,159,408
"2000-03","W96-9",81,10055,23434
"2000-03","W96-9",60,73,421
"2000-04","W96-9",1,177107,431903
"2000-04","W96-9",2,58922,153348
"2000-04","W96-9",3,17357,45766
"2000-04","W96-9",4,147,428
"2000-04","W96-9",70,2668,6647
"2000-04","W96-9",81,15326,34548
"2000-04","W96-9",60,136,691
"2000-05","W96-9",1,216394,495565
"2000-05","W96-9",2,62905,159434
"2000-05","W96-9",3,17827,45319
"2000-05","W96-9",4,123,302
"2000-05","W96-9",70,3337,8866
"2000-05","W96-9",81,14502,34141
"2000-05","W96-9",60,144,635
"2000-06","W96-9",1,224750,501821
"2000-06","W96-9",2,61180,154075
"2000-06","W96-9",3,19324,45770
"2000-06","W96-9",4,170,466
"2000-06","W96-9",70,4477,11931
"2000-06","W96-9",81,16265,36095
"2000-06","W96-9",60,141,859
"2000-07","W96-9",1,214346,483490
"2000-07","W96-9",2,64861,158846
"2000-07","W96-9",3,26277,63116
"2000-07","W96-9",4,114,427
"2000-07","W96-9",70,9868,21192
"2000-07","W96-9",81,17688,36614
"2000-07","W96-9",60,172,962
"2000-08","W96-9",1,230138,561779
"2000-08","W96-9",2,77208,189870
"2000-08","W96-9",3,30268,71843
"2000-08","W96-9",4,158,559
"2000-08","W96-9",70,15629,36247
"2000-08","W96-9",81,16494,33264
"2000-08","W96-9",60,173,915
"2000-09","W96-9",1,228491,519975
"2000-09","W96-9",2,74220,185569
"2000-09","W96-9",3,25993,67813
"2000-09","W96-9",4,132,598
"2000-09","W96-9",70,4243,9919
"2000-09","W96-9",81,14598,31964
"2000-09","W96-9",60,108,543
"2000-10","W96-9",1,194463,451343
"2000-10","W96-9",2,57868,144779
"2000-10","W96-9",3,16571,44986
"2000-10","W96-9",4,78,382
"2000-10","W96-9",70,1106,2870
"2000-10","W96-9",81,13248,32125
"2000-10","W96-9",60,115,659
"2000-11","W96-9",1,166520,354592
"2000-11","W96-9",2,46004,106253
"2000-11","W96-9",3,11831,31299
"2000-11","W96-9",4,42,235
"2000-11","W96-9",70,274,958
"2000-11","W96-9",81,9545,20667
"2000-11","W96-9",60,43,243
"2000-12","W96-9",1,181529,434856
"2000-12","W96-9",2,52389,125037
"2000-12","W96-9",3,14560,35180
"2000-12","W96-9",4,85,337
"2000-12","W96-9",70,434,1230
"2000-12","W96-9",81,9864,21444
"2000-12","W96-9",60,111,621
"2001-01","W96-9",1,111688,254593
"2001-01","W96-9",2,30131,75856
"2001-01","W96-9",3,9289,25002
"2001-01","W96-9",4,135,384
"2001-01","W96-9",70,280,1471
"2001-01","W96-9",81,7928,17652
"2001-01","W96-9",60,21,239
"2001-02","W96-9",1,106360,235217
"2001-02","W96-9",2,30577,71436
"2001-02","W96-9",3,9284,22348
"2001-02","W96-9",4,57,151
"2001-02","W96-9",81,6294,13489
"2001-02","W96-9",60,40,243
"2001-03","W96-9",1,170533,398219
"2001-03","W96-9",2,47090,117903
"2001-03","W96-9",3,12799,31543
"2001-03","W96-9",4,63,196
"2001-03","W96-9",70,129,382
"2001-03","W96-9",81,11218,26331
"2001-03","W96-9",60,43,246
"2001-04","W96-9",1,181562,432345
"2001-04","W96-9",2,59966,151486
"2001-04","W96-9",3,17346,44921
"2001-04","W96-9",4,101,312
"2001-04","W96-9",70,2190,6022
"2001-04","W96-9",81,14328,32192
"2001-04","W96-9",60,159,667
"2001-05","W96-9",1,216203,501494
"2001-05","W96-9",2,66322,170781
"2001-05","W96-9",3,17428,43168
"2001-05","W96-9",4,102,320
"2001-05","W96-9",70,2464,6563
"2001-05","W96-9",81,17504,38204
"2001-05","W96-9",60,102,385
"2001-06","W96-9",1,216698,499486
"2001-06","W96-9",2,69275,167567
"2001-06","W96-9",3,17459,41356
"2001-06","W96-9",4,56,148
"2001-06","W96-9",70,4503,10896
"2001-06","W96-9",81,18226,39652
"2001-06","W96-9",60,106,396
"2001-07","W96-9",1,211652,484159
"2001-07","W96-9",2,67101,164656
"2001-07","W96-9",3,23236,56704
"2001-07","W96-9",4,156,507
"2001-07","W96-9",70,10778,23977
"2001-07","W96-9",81,20413,40444
"2001-07","W96-9",60,182,811
"2001-08","W96-9",1,228236,547945
"2001-08","W96-9",2,83775,213627
"2001-08","W96-9",3,26656,65060
"2001-08","W96-9",4,103,418
"2001-08","W96-9",70,17342,41506
"2001-08","W96-9",81,18811,38282
"2001-08","W96-9",60,152,817
"2001-09","W96-9",1,210489,485972
"2001-09","W96-9",2,73448,187938
"2001-09","W96-9",3,20809,54376
"2001-09","W96-9",4,89,317
"2001-09","W96-9",70,3288,7446
"2001-09","W96-9",81,13501,34679
"2001-09","W96-9",60,147,644
"2001-10","W96-9",1,179349,414621
"2001-10","W96-9",2,59749,146818
"2001-10","W96-9",3,14137,36828
"2001-10","W96-9",4,100,353
"2001-10","W96-9",70,1540,3376
"2001-10","W96-9",81,15151,34643
"2001-10","W96-9",60,103,484
"2001-11","W96-9",1,156226,342731
"2001-11","W96-9",2,48784,113860
"2001-11","W96-9",3,10431,26556
"2001-11","W96-9",4,75,351
"2001-11","W96-9",70,942,1496
"2001-11","W96-9",81,10785,24798
"2001-11","W96-9",60,42,194
"2001-12","W96-9",1,172751,416939
"2001-12","W96-9",2,50637,122789
"2001-12","W96-9",3,10367,26141
"2001-12","W96-9",4,75,338
"2001-12","W96-9",70,1612,2558
"2001-12","W96-9",81,10513,23602
"2001-12","W96-9",60,134,560
"2002-01","W96-9",1,104136,241247
"2002-01","W96-9",2,31814,76930
"2002-01","W96-9",3,6495,16931
"2002-01","W96-9",4,78,703
"2002-01","W96-9",70,677,1677
"2002-01","W96-9",81,7386,15029
"2002-01","W96-9",60,94,442
"2002-02","W96-9",1,115922,249576
"2002-02","W96-9",2,35809,81792
"2002-02","W96-9",3,7120,17584
"2002-02","W96-9",4,93,373
"2002-02","W96-9",81,8602,19953
"2002-02","W96-9",60,35,118
"2002-03","W96-9",1,167533,410819
"2002-03","W96-9",2,54395,141493
"2002-03","W96-9",3,11564,29926
"2002-03","W96-9",4,83,356
"2002-03","W96-9",70,3067,6298
"2002-03","W96-9",81,16106,37182
"2002-03","W96-9",60,87,379
"2002-04","W96-9",1,171924,402790
"2002-04","W96-9",2,61047,149002
"2002-04","W96-9",3,14268,36206
"2002-04","W96-9",4,29,127
"2002-04","W96-9",70,1750,4170
"2002-04","W96-9",81,16282,37989
"2002-04","W96-9",60,140,534
"2002-05","W96-9",1,211505,497468
"2002-05","W96-9",2,69998,175887
"2002-05","W96-9",3,18342,45195
"2002-05","W96-9",4,149,545
"2002-05","W96-9",70,4244,10407
"2002-05","W96-9",81,19365,44499
"2002-05","W96-9",60,191,700
"2002-06","W96-9",1,211404,468903
"2002-06","W96-9",2,57823,142190
"2002-06","W96-9",3,18610,46069
"2002-06","W96-9",4,24,82
"2002-06","W96-9",70,4402,10305
"2002-06","W96-9",81,15839,36689
"2002-06","W96-9",60,118,368
"2002-07","W96-9",1,194306,465575
"2002-07","W96-9",2,64944,165733
"2002-07","W96-9",3,20168,54321
"2002-07","W96-9",4,77,247
"2002-07","W96-9",70,11278,26361
"2002-07","W96-9",81,21205,42635
"2002-07","W96-9",60,171,913
"2002-08","W96-9",1,209731,516505
"2002-08","W96-9",2,73768,182631
"2002-08","W96-9",3,21788,55471
"2002-08","W96-9",4,75,277
"2002-08","W96-9",70,14655,34098
"2002-08","W96-9",81,20640,40112
"2002-08","W96-9",60,231,984
"2002-09","W96-9",1,201163,457535
"2002-09","W96-9",2,67268,168665
"2002-09","W96-9",3,22061,58821
"2002-09","W96-9",4,83,283
"2002-09","W96-9",70,3842,8341
"2002-09","W96-9",81,15141,35266
"2002-09","W96-9",60,155,821
"2002-10","W96-9",1,190802,443789
"2002-10","W96-9",2,62503,155848
"2002-10","W96-9",3,15916,41290
"2002-10","W96-9",4,75,251
"2002-10","W96-9",70,1281,2624
"2002-10","W96-9",81,15823,38344
"2002-10","W96-9",60,139,690
"2002-11","W96-9",1,163953,360148
"2002-11","W96-9",2,49136,114519
"2002-11","W96-9",3,10176,24764
"2002-11","W96-9",4,60,233
"2002-11","W96-9",70,829,1197
"2002-11","W96-9",81,11998,25452
"2002-11","W96-9",60,114,725
"2002-12","W96-9",1,185040,446248
"2002-12","W96-9",2,55534,133740
"2002-12","W96-9",3,10382,26017
"2002-12","W96-9",4,114,456
"2002-12","W96-9",70,2174,4020
"2002-12","W96-9",81,12727,28306
"2002-12","W96-9",60,158,737
"2003-01","W96-9",1,106724,246944
"2003-01","W96-9",2,34463,84988
"2003-01","W96-9",3,7972,19568
"2003-01","W96-9",4,87,382
"2003-01","W96-9",70,915,1743
"2003-01","W96-9",81,8300,18390
"2003-01","W96-9",60,108,628
"2003-02","W96-9",1,115324,252631
"2003-02","W96-9",2,32616,79428
"2003-02","W96-9",3,8650,20607
"2003-02","W96-9",4,69,250
"2003-02","W96-9",81,7923,18468
"2003-02","W96-9",60,57,358
"2003-03","W96-9",1,162629,388695
"2003-03","W96-9",2,50812,128673
"2003-03","W96-9",3,11727,29516
"2003-03","W96-9",4,82,505
"2003-03","W96-9",70,407,787
"2003-03","W96-9",81,12737,30815
"2003-03","W96-9",60,85,478
"2003-04","W96-9",1,161619,381029
"2003-04","W96-9",2,63442,164622
"2003-04","W96-9",3,16862,43560
"2003-04","W96-9",4,74,295
"2003-04","W96-9",70,4585,10130
"2003-04","W96-9",81,18983,45417
"2003-04","W96-9",60,208,1045
"2003-05","W96-9",1,195951,468002
"2003-05","W96-9",2,71952,180250
"2003-05","W96-9",3,18492,48941
"2003-05","W96-9",4,78,260
"2003-05","W96-9",70,4344,10806
"2003-05","W96-9",81,17779,46103
"2003-05","W96-9",60,252,1166
"2003-06","W96-9",1,190568,420861
"2003-06","W96-9",2,64926,160450
"2003-06","W96-9",3,16537,41259
"2003-06","W96-9",4,119,428
"2003-06","W96-9",70,6980,16057
"2003-06","W96-9",81,19477,46445
"2003-06","W96-9",60,272,1271
"2003-07","W96-9",1,192155,439390
"2003-07","W96-9",2,66334,166841
"2003-07","W96-9",3,19611,52758
"2003-07","W96-9",4,117,382
"2003-07","W96-9",70,11998,29403
"2003-07","W96-9",81,21733,46087
"2003-07","W96-9",60,226,1233
"2003-08","W96-9",1,223450,544291
"2003-08","W96-9",2,78220,199100
"2003-08","W96-9",3,25541,63848
"2003-08","W96-9",4,135,495
"2003-08","W96-9",70,18885,46227
"2003-08","W96-9",81,21526,46708
"2003-08","W96-9",60,289,1204
"2003-09","W96-9",1,212231,504538
"2003-09","W96-9",2,75218,202401
"2003-09","W96-9",3,24652,63741
"2003-09","W96-9",4,26,88
"2003-09","W96-9",70,5367,12466
"2003-09","W96-9",81,16782,40961
"2003-09","W96-9",60,168,811
"2003-10","W96-9",1,220890,501933
"2003-10","W96-9",2,71998,180555
"2003-10","W96-9",3,16426,42319
"2003-10","W96-9",4,131,479
"2003-10","W96-9",70,1562,3086
"2003-10","W96-9",81,16371,43199
"2003-10","W96-9",60,197,1070
"2003-11","W96-9",1,188876,403386
"2003-11","W96-9",2,54037,131330
"2003-11","W96-9",3,10872,27138
"2003-11","W96-9",4,116,408
"2003-11","W96-9",70,634,1142
"2003-11","W96-9",81,11215,27047
"2003-11","W96-9",60,114,622
"2003-12","W96-9",1,211793,488643
"2003-12","W96-9",2,61899,148413
"2003-12","W96-9",3,14429,33279
"2003-12","W96-9",4,123,520
"2003-12","W96-9",70,2097,4066
"2003-12","W96-9",81,12648,27558
"2003-12","W96-9",60,125,778
"2004-01","W96-9",1,127180,291442
"2004-01","W96-9",2,36288,89873
"2004-01","W96-9",3,7940,18872
"2004-01","W96-9",4,59,226
"2004-01","W96-9",70,922,2820
"2004-01","W96-9",81,8258,17743
"2004-01","W96-9",60,113,594
"2004-02","W96-9",1,122408,275068
"2004-02","W96-9",2,36298,86763
"2004-02","W96-9",3,8381,19528
"2004-02","W96-9",4,78,249
"2004-02","W96-9",81,9102,21303
"2004-02","W96-9",60,59,619
"2004-03","W96-9",1,177812,415789
"2004-03","W96-9",2,59226,148449
"2004-03","W96-9",3,11733,28111
"2004-03","W96-9",4,79,261
"2004-03","W96-9",70,359,716
"2004-03","W96-9",81,13465,33347
"2004-03","W96-9",60,109,808
"2004-04","W96-9",1,190546,451224
"2004-04","W96-9",2,67039,168980
"2004-04","W96-9",3,15493,37903
"2004-04","W96-9",4,134,456
"2004-04","W96-9",70,3739,8157
